City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
444,Manta,EC,2022-01-04 03:31:38,-0.95,-80.7333,76.78,69,75,6.91,broken clouds
445,Vodnyy,RU,2022-01-04 03:35:42,63.5046,53.4095,1.33,94,100,6.49,overcast clouds
446,Dryden,CA,2022-01-04 03:35:43,49.7833,-92.7503,-9.11,84,40,4.61,scattered clouds
447,Bilibino,RU,2022-01-04 03:35:43,68.0546,166.4372,17.64,95,100,3.53,overcast clouds
448,Port Arthur,CN,2022-01-04 03:35:43,38.8,121.2667,30.42,33,0,7.18,clear sky
449,Hambantota,LK,2022-01-04 03:35:44,6.1241,81.1185,79.14,89,75,9.22,light rain
450,Chegdomyn,RU,2022-01-04 03:35:44,51.1167,133.0167,-15.12,86,19,1.79,few clouds
451,Hue,VN,2022-01-04 03:35:44,16.4667,107.6,73.51,78,75,3.44,mist
452,Kousseri,CM,2022-01-04 03:35:45,12.0769,15.0306,62.56,42,6,8.05,dust
453,San Rafael,AR,2022-01-04 03:35:45,-34.6177,-68.3301,79.02,19,31,5.48,scattered clouds
454,Tezu,IN,2022-01-04 03:35:45,27.9167,96.1667,70.61,37,3,3.11,clear sky
455,Isiolo,KE,2022-01-04 03:35:45,0.3546,37.5822,64.13,62,5,5.32,clear sky
456,Sinjai,ID,2022-01-04 03:35:46,-5.1241,120.253,84.85,70,100,0.72,overcast clouds
457,Jinan,CN,2022-01-04 03:35:46,36.6683,116.9972,41.29,37,58,3.31,broken clouds
458,Noyabrsk,RU,2022-01-04 03:35:46,63.1994,75.4507,18.52,95,100,19.77,light snow
459,Bondo,CD,2022-01-04 03:35:47,3.8146,23.6866,67.55,52,100,2.26,overcast clouds
460,Pasinler,TR,2022-01-04 03:35:47,39.9803,41.6764,16.79,72,75,2.01,broken clouds
461,Padang,ID,2022-01-04 03:35:47,-0.9492,100.3543,86.05,66,70,3.89,broken clouds
462,Moron,AR,2022-01-04 03:31:06,-34.6534,-58.6198,84.02,59,26,5.01,scattered clouds
463,Half Moon Bay,US,2022-01-04 03:35:48,37.4636,-122.4286,55.2,93,90,5.01,mist
464,Nisia Floresta,BR,2022-01-04 03:35:48,-6.0911,-35.2086,79.61,80,90,7.94,overcast clouds
465,Dwarka,IN,2022-01-04 03:35:48,22.2394,68.9678,74.21,59,5,7.9,clear sky
466,Abay,KZ,2022-01-04 03:35:48,49.6311,72.8539,34.18,98,100,18.77,light snow
467,Fortuna,US,2022-01-04 03:35:49,40.5982,-124.1573,52.14,94,90,1.99,overcast clouds
468,Iqaluit,CA,2022-01-04 03:35:49,63.7506,-68.5145,6.53,84,90,20.0,light snow
469,Basco,PH,2022-01-04 03:35:49,20.4487,121.9702,75.49,66,95,18.95,overcast clouds
470,Skibbereen,IE,2022-01-04 03:35:50,51.55,-9.2667,37.2,71,14,13.49,few clouds
471,Pastavy,BY,2022-01-04 03:35:50,55.1168,26.8326,36.39,99,100,11.27,overcast clouds
472,Calverton,US,2022-01-04 03:35:50,39.0576,-76.9358,29.16,86,1,9.1,clear sky
473,Puerto Leguizamo,CO,2022-01-04 03:35:50,-0.1934,-74.7819,72.19,67,53,2.3,broken clouds
474,Samagaltay,RU,2022-01-04 03:35:51,50.6022,95.0047,-4.54,85,65,3.87,broken clouds
475,Agirish,RU,2022-01-04 03:35:51,61.9247,63.0231,-8.09,96,100,6.89,overcast clouds
476,Xunchang,CN,2022-01-04 03:35:51,28.4543,104.715,46.31,79,100,1.3,overcast clouds
477,Ribeira Grande,PT,2022-01-04 03:35:52,38.5167,-28.7,56.91,60,96,8.14,overcast clouds
478,Brzesko,PL,2022-01-04 03:35:52,49.9691,20.6061,43.38,85,100,5.61,light rain
479,Turkistan,KZ,2022-01-04 03:35:52,43.0,68.0,37.6,84,100,12.12,overcast clouds
480,Banda Aceh,ID,2022-01-04 03:35:52,5.5577,95.3222,81.46,74,99,4.36,overcast clouds
481,Shimoda,JP,2022-01-04 03:35:53,34.6667,138.95,53.96,51,1,31.0,clear sky
482,Itaqui,BR,2022-01-04 03:35:53,-29.1253,-56.5531,72.57,81,88,6.44,overcast clouds
483,Langholm,GB,2022-01-04 03:35:53,55.151,-2.9989,30.54,84,17,8.43,few clouds
484,Straumen,NO,2022-01-04 03:35:54,63.8709,11.2999,31.95,85,100,6.78,overcast clouds
485,Matara,LK,2022-01-04 03:35:54,5.9485,80.5353,82.0,72,69,1.39,moderate rain
486,Kloulklubed,PW,2022-01-04 03:35:54,7.0419,134.2556,84.7,77,64,14.03,broken clouds
487,Iberia,US,2022-01-04 03:35:55,29.9502,-91.7507,39.27,56,1,4.61,clear sky
488,Monrovia,LR,2022-01-04 03:35:55,6.3005,-10.7969,79.25,77,96,5.26,overcast clouds
489,Hobyo,SO,2022-01-04 03:35:55,5.3505,48.5268,79.47,82,5,11.54,clear sky
490,Saint-Francois,FR,2022-01-04 03:35:55,46.4154,3.9054,54.84,62,0,12.66,clear sky
491,Monterey,US,2022-01-04 03:36:56,36.2505,-121.2516,50.11,1,100,1.79,overcast clouds
492,Skelleftea,SE,2022-01-04 03:36:56,64.7507,20.9528,24.01,69,90,1.99,mist
493,Urzhum,RU,2022-01-04 03:36:56,57.1141,49.9996,-7.24,99,55,6.85,broken clouds
494,Varkkallai,IN,2022-01-04 03:36:57,8.7341,76.7067,85.78,55,87,7.29,overcast clouds
495,Viani,CO,2022-01-04 03:36:57,4.8738,-74.5624,68.43,95,82,3.62,broken clouds
496,Dongsheng,CN,2022-01-04 03:36:57,39.8161,109.9776,24.08,36,0,4.03,clear sky
497,Kapoeta,SS,2022-01-04 03:36:57,4.7717,33.5903,78.03,30,100,5.55,overcast clouds
498,Muli,MV,2022-01-04 03:36:58,2.9167,73.5667,80.26,79,100,10.83,moderate rain
499,Kuznetsk,RU,2022-01-04 03:36:58,53.1167,46.6004,10.22,95,100,6.22,overcast clouds
500,Along,IN,2022-01-04 03:36:58,28.1667,94.7667,66.42,41,3,0.65,clear sky
501,Mogadishu,SO,2022-01-04 03:36:59,2.0371,45.3438,78.13,85,57,11.83,broken clouds
502,Visnes,NO,2022-01-04 03:36:59,59.3556,5.2242,41.22,70,20,27.63,few clouds
503,Jiwani,PK,2022-01-04 03:36:59,25.05,61.7417,73.13,84,99,9.71,heavy intensity rain
504,Khazar,RU,2022-01-04 03:33:04,41.9974,48.3332,38.57,69,95,7.16,overcast clouds
505,Del Rio,US,2022-01-04 03:36:59,29.3627,-100.8968,53.71,22,1,9.22,clear sky
506,Marsabit,KE,2022-01-04 03:37:00,2.3284,37.9899,65.16,64,41,7.11,scattered clouds
507,Salme,NP,2022-01-04 03:37:00,28.0369,85.0942,43.09,40,0,3.67,clear sky
508,Katobu,ID,2022-01-04 03:37:00,-4.9408,122.5276,86.11,64,99,9.04,light rain
509,Dong Hoi,VN,2022-01-04 03:37:01,17.4833,106.6,68.47,88,100,5.14,overcast clouds
510,Hede,CN,2022-01-04 03:37:01,33.7681,120.2517,48.09,57,100,11.86,overcast clouds
511,Alyangula,AU,2022-01-04 03:37:01,-13.8483,136.4192,87.67,74,100,8.05,overcast clouds
512,North Platte,US,2022-01-04 03:37:02,41.1239,-100.7654,34.38,80,1,1.01,clear sky
513,Saint-Joseph,RE,2022-01-04 03:37:02,-21.3667,55.6167,78.21,73,15,7.4,few clouds
514,Bastia,FR,2022-01-04 03:37:02,42.6667,9.3333,55.29,91,0,5.75,clear sky
515,Panguipulli,CL,2022-01-04 03:37:03,-39.6333,-72.3333,53.31,99,100,1.7,overcast clouds
516,Palmares Do Sul,BR,2022-01-04 03:37:03,-30.2578,-50.5097,75.2,90,100,11.65,overcast clouds
517,Khandbari,NP,2022-01-04 03:37:03,27.3747,87.2039,61.36,43,1,2.04,clear sky
518,Mayo,US,2022-01-04 03:37:03,38.8876,-76.5119,30.31,85,3,3.0,clear sky
519,Port Blair,IN,2022-01-04 03:37:04,11.6667,92.75,83.03,68,50,12.77,scattered clouds
520,Batemans Bay,AU,2022-01-04 03:37:04,-35.7167,150.1833,84.2,57,4,9.42,clear sky
521,Kurilsk,RU,2022-01-04 03:37:04,45.2333,147.8833,28.56,70,100,30.18,snow
522,Egvekinot,RU,2022-01-04 03:37:05,66.3167,-179.1667,9.79,98,100,2.1,overcast clouds
523,Eyl,SO,2022-01-04 03:37:05,7.9803,49.8164,76.5,84,46,10.67,scattered clouds
524,Nyrob,RU,2022-01-04 03:37:05,60.733,56.7202,-2.31,99,100,2.91,overcast clouds
525,Amahai,ID,2022-01-04 03:37:05,-3.3333,128.9167,81.79,78,100,2.51,overcast clouds
526,Progreso,MX,2022-01-04 03:37:06,21.2833,-89.6667,71.11,70,100,12.33,overcast clouds
527,Alepe,CI,2022-01-04 03:37:06,5.5004,-3.6631,76.87,85,100,2.73,overcast clouds
528,Praia,CV,2022-01-04 03:37:06,14.9215,-23.5087,70.34,78,0,16.11,clear sky
529,Komsomolskiy,UZ,2022-01-04 03:37:07,40.4272,71.7189,39.92,52,40,4.61,moderate rain
530,Cleburne,US,2022-01-04 03:37:07,32.3476,-97.3867,45.97,43,1,8.05,clear sky
531,Lerdo,MX,2022-01-04 03:37:07,25.5333,-103.5333,57.07,28,1,0.0,clear sky
532,Angoche,MZ,2022-01-04 03:37:07,-16.2325,39.9086,78.71,82,100,1.28,overcast clouds
533,Ecoporanga,BR,2022-01-04 03:37:08,-18.3733,-40.8306,68.77,97,96,1.9,overcast clouds
534,College,US,2022-01-04 03:34:18,64.8569,-147.8028,-22.02,72,20,6.91,few clouds
535,Camacha,PT,2022-01-04 03:37:08,33.0833,-16.3333,60.53,72,0,12.66,clear sky
536,Ust-Maya,RU,2022-01-04 03:37:08,60.4167,134.5333,-31.09,98,97,1.1,overcast clouds
537,Polunochnoye,RU,2022-01-04 03:37:09,60.8697,60.4153,-5.8,98,100,1.95,overcast clouds
538,Codrington,AU,2022-01-04 03:38:09,-38.2667,141.9667,63.05,65,98,15.79,overcast clouds
539,Banjar,ID,2022-01-04 03:38:09,-8.19,114.9675,82.26,77,100,2.26,overcast clouds
540,Pravia,ES,2022-01-04 03:38:09,43.4906,-6.1508,66.49,45,0,9.22,clear sky
541,Lichinga,MZ,2022-01-04 03:38:10,-13.3128,35.2406,63.05,96,100,4.76,overcast clouds
542,Caravelas,BR,2022-01-04 03:38:10,-17.7125,-39.2481,74.1,90,100,5.1,overcast clouds
543,Santa Rosa,PH,2022-01-04 03:38:10,14.3122,121.1114,87.12,63,45,18.75,scattered clouds
544,Vanimo,PG,2022-01-04 03:38:11,-2.6741,141.3028,84.85,70,60,12.1,broken clouds
545,Cocobeach,GA,2022-01-04 03:38:11,1.0002,9.5823,78.08,85,100,0.74,overcast clouds
546,Berdigestyakh,RU,2022-01-04 03:38:11,62.0989,126.6992,-26.72,99,99,3.4,overcast clouds
547,La Ronge,CA,2022-01-04 03:38:11,55.1001,-105.2842,-12.75,70,90,9.22,overcast clouds
548,Saint-Gaudens,FR,2022-01-04 03:38:12,43.0833,0.6667,48.52,68,39,7.61,scattered clouds
549,Kerema,PG,2022-01-04 03:38:12,-7.9631,145.7785,84.52,72,71,6.85,broken clouds
550,La Rioja,ES,2022-01-04 03:38:12,42.25,-2.5,43.32,58,100,11.18,overcast clouds
551,Santa Isabel,BR,2022-01-04 03:38:13,-23.3156,-46.2214,73.65,99,100,2.3,overcast clouds
552,Taksimo,RU,2022-01-04 03:38:13,56.3444,114.8794,-11.45,91,100,1.43,overcast clouds
553,Lukovetskiy,RU,2022-01-04 03:38:13,64.2956,41.9211,-4.02,98,77,3.58,broken clouds
554,Trairi,BR,2022-01-04 03:38:13,-3.2778,-39.2689,77.65,85,93,6.91,overcast clouds
555,Floriano,BR,2022-01-04 03:38:14,-6.7669,-43.0225,73.53,92,83,2.46,broken clouds
556,Point Pleasant,US,2022-01-04 03:38:14,40.0832,-74.0682,26.35,62,1,8.99,clear sky
557,Udachnyy,RU,2022-01-04 03:38:14,66.4167,112.4,-46.55,71,68,3.02,broken clouds
558,Vata De Jos,RO,2022-01-04 03:38:14,46.1833,22.6,40.03,97,73,2.1,broken clouds
559,Narbonne,FR,2022-01-04 03:38:15,43.0833,2.8333,50.56,87,99,1.99,overcast clouds
560,Mosquera,CO,2022-01-04 03:38:15,4.7059,-74.2302,55.49,94,75,4.61,broken clouds
561,Akyab,MM,2022-01-04 03:38:15,20.15,92.9,72.86,48,0,4.88,clear sky
562,Boa Vista,BR,2022-01-04 03:38:16,2.8197,-60.6733,78.78,65,0,8.05,clear sky
563,Tarut,SA,2022-01-04 03:38:16,26.5733,50.0369,60.78,56,0,13.58,clear sky
564,Slave Lake,CA,2022-01-04 03:38:16,55.2834,-114.769,-13.02,77,90,4.61,light snow
565,Port Macquarie,AU,2022-01-04 03:36:09,-31.4333,152.9167,78.76,73,75,17.27,broken clouds
566,General Cepeda,MX,2022-01-04 03:38:16,25.3833,-101.45,49.41,48,0,3.09,clear sky
567,Eureka,US,2022-01-04 03:35:21,40.8021,-124.1637,52.41,91,100,5.01,overcast clouds
568,Port Shepstone,ZA,2022-01-04 03:38:17,-30.7414,30.455,72.55,91,100,8.88,overcast clouds
569,Nantucket,US,2022-01-04 03:37:18,41.2835,-70.0995,33.91,78,90,26.46,light snow
570,Baglung,NP,2022-01-04 03:38:17,28.2719,83.5898,60.06,47,0,1.92,clear sky
571,Culpeper,US,2022-01-04 03:38:17,38.5004,-77.9664,28.18,85,2,4.74,clear sky
572,Semenivka,UA,2022-01-04 03:38:18,52.1783,32.5818,25.72,96,100,2.84,overcast clouds
573,Hokitika,NZ,2022-01-04 03:38:18,-42.7167,170.9667,68.25,71,100,8.57,overcast clouds
574,Lazaro Cardenas,MX,2022-01-04 03:38:18,17.9583,-102.2,74.28,80,0,4.41,clear sky
575,Pitimbu,BR,2022-01-04 03:38:18,-7.4706,-34.8086,81.19,73,95,10.36,overcast clouds
576,Outjo,NA,2022-01-04 03:38:19,-20.1167,16.15,66.31,30,66,2.68,broken clouds
577,Zhireken,RU,2022-01-04 03:38:19,52.8249,117.3076,-7.33,90,79,3.42,broken clouds
578,Riyadh,SA,2022-01-04 03:33:44,24.6877,46.7219,46.54,62,0,6.33,clear sky
579,Muncar,ID,2022-01-04 03:33:44,-8.4333,114.3333,80.73,79,100,3.62,overcast clouds
580,Odienne,CI,2022-01-04 03:38:19,9.51,-7.5692,67.33,25,40,1.07,scattered clouds
581,Turinskaya Sloboda,RU,2022-01-04 03:38:20,57.6232,64.3858,1.45,92,44,9.69,scattered clouds
582,Psebay,RU,2022-01-04 03:38:20,44.1234,40.8107,37.6,74,100,5.95,overcast clouds
583,Rajampet,IN,2022-01-04 03:38:20,14.1833,79.1667,73.99,75,38,3.91,scattered clouds
584,Lyubinskiy,RU,2022-01-04 03:38:21,55.1542,72.6925,28.08,98,100,13.71,snow
585,Portland,US,2022-01-04 03:38:18,45.5234,-122.6762,38.86,94,90,1.99,overcast clouds
586,Dunedin,NZ,2022-01-04 03:38:21,-45.8742,170.5036,64.38,67,100,3.89,light rain
587,Puerto Penasco,MX,2022-01-04 03:39:21,31.3167,-113.5333,55.9,53,14,5.88,few clouds
588,Zalantun,CN,2022-01-04 03:39:22,48.0,122.7167,6.24,62,0,3.02,clear sky
589,Ilo,PE,2022-01-04 03:39:22,-17.6394,-71.3375,69.33,83,86,4.07,overcast clouds
590,Santiago,CL,2022-01-04 03:39:22,-33.4569,-70.6483,73.85,44,0,10.36,clear sky
591,Susangerd,IR,2022-01-04 03:39:23,31.5608,48.1831,51.82,78,87,11.36,overcast clouds
592,Novocheboksarsk,RU,2022-01-04 03:39:23,56.111,47.4776,-15.41,100,100,2.37,overcast clouds
593,Kostino,RU,2022-01-04 03:39:23,58.9097,53.2691,1.42,95,100,6.67,overcast clouds
594,Pyay,MM,2022-01-04 03:39:23,18.8167,95.2167,79.68,43,0,9.13,clear sky
595,Brigantine,US,2022-01-04 03:39:24,39.4101,-74.3646,27.01,80,1,11.5,clear sky
596,Axim,GH,2022-01-04 03:39:24,4.8699,-2.2405,79.38,83,98,5.44,overcast clouds
597,Trofors,NO,2022-01-04 03:39:24,65.5333,13.4063,31.35,92,100,6.51,overcast clouds
598,Abnub,EG,2022-01-04 03:39:25,27.2696,31.1511,51.89,78,0,3.71,clear sky
599,Shakawe,BW,2022-01-04 03:39:25,-18.3667,21.85,67.35,92,98,3.15,overcast clouds
600,Geraldton,AU,2022-01-04 03:39:25,-28.7667,114.6,84.61,48,0,14.97,clear sky
601,Amapa,BR,2022-01-04 03:39:25,1.0,-52.0,71.51,99,100,1.43,overcast clouds
602,Ojinaga,MX,2022-01-04 03:39:26,29.5667,-104.4167,52.57,23,1,5.75,clear sky
603,Douglas,US,2022-01-04 03:36:21,41.3,-96.167,33.6,76,1,5.01,clear sky
604,Xuddur,SO,2022-01-04 03:39:26,4.1213,43.8894,70.03,90,34,11.1,scattered clouds
605,Jiangkou,CN,2022-01-04 03:39:26,25.4872,119.1986,62.49,64,73,10.31,broken clouds
606,Sabang,ID,2022-01-04 03:39:27,5.8933,95.3214,81.09,74,99,13.76,overcast clouds
607,Varna,BG,2022-01-04 03:34:43,43.2167,27.9167,47.88,83,0,8.05,clear sky
608,Cheremkhovo,RU,2022-01-04 03:39:27,53.1561,103.0675,12.74,83,96,4.65,overcast clouds
609,Erenhot,CN,2022-01-04 03:39:27,43.6475,111.9767,16.12,54,0,5.44,clear sky
610,Upata,VE,2022-01-04 03:39:27,8.0086,-62.3989,66.11,97,85,3.8,overcast clouds
611,Noumea,NC,2022-01-04 03:38:45,-22.2763,166.4572,84.18,84,91,7.7,overcast clouds
612,Pemangkat,ID,2022-01-04 03:39:28,1.1667,108.9667,83.14,72,90,6.22,overcast clouds
613,Bowen,AU,2022-01-04 03:39:28,-20.0167,148.2333,100.62,50,48,10.33,scattered clouds
614,Peleduy,RU,2022-01-04 03:39:28,59.6289,112.7406,5.31,94,100,2.68,overcast clouds
615,Lukino,RU,2022-01-04 03:39:29,56.4418,43.6293,1.38,100,100,0.49,overcast clouds
616,Kerman,IR,2022-01-04 03:39:29,30.2832,57.0788,40.86,60,40,4.61,scattered clouds
617,Sisimiut,GL,2022-01-04 03:39:29,66.9395,-53.6735,21.72,77,100,8.19,overcast clouds
618,Chipinge,ZW,2022-01-04 03:39:29,-20.1883,32.6236,64.29,92,99,3.38,overcast clouds
619,Wuda,CN,2022-01-04 03:39:30,39.4994,106.7117,29.5,31,0,7.18,clear sky
620,Lixourion,GR,2022-01-04 03:39:30,38.2019,20.4314,53.94,80,32,1.81,scattered clouds
621,Dakar,SN,2022-01-04 03:37:21,14.6937,-17.4441,69.93,88,0,2.3,clear sky
622,Kaduqli,SD,2022-01-04 03:39:30,11.0167,29.7167,63.0,25,59,12.15,broken clouds
623,Ribeira Brava,PT,2022-01-04 03:39:31,32.65,-17.0667,66.13,22,100,6.91,overcast clouds
624,Birin,NP,2022-01-04 03:39:31,26.8865,88.0718,54.52,50,2,4.0,clear sky
625,Olinda,BR,2022-01-04 03:39:31,-8.0089,-34.8553,82.13,69,40,8.05,scattered clouds
626,Bolshoy Lug,RU,2022-01-04 03:39:31,52.0779,104.0919,12.18,68,72,2.06,broken clouds
627,Yali,CO,2022-01-04 03:39:32,6.6746,-74.8343,62.76,98,70,3.42,broken clouds
628,Chinsali,ZM,2022-01-04 03:39:32,-10.5414,32.0816,64.33,97,100,1.54,light rain
629,Rampur Hat,IN,2022-01-04 03:39:32,24.1667,87.7833,67.46,42,0,5.86,clear sky
630,Port-Gentil,GA,2022-01-04 03:39:33,-0.7193,8.7815,79.52,79,100,3.87,overcast clouds
631,Polyarnyy,RU,2022-01-04 03:39:33,69.1989,33.4478,-14.33,96,100,6.33,overcast clouds
632,Portmore,JM,2022-01-04 03:39:33,17.9702,-76.8672,76.96,69,20,4.61,few clouds
633,Djibo,BF,2022-01-04 03:39:33,14.1022,-1.6306,62.69,28,0,8.28,clear sky
634,Moree,AU,2022-01-04 03:39:34,-29.4667,149.85,95.02,24,0,12.66,clear sky
635,Eseka,CM,2022-01-04 03:40:34,3.65,10.7667,71.76,97,100,0.72,overcast clouds
636,Chillicothe,US,2022-01-04 03:40:34,39.3331,-82.9824,25.32,100,1,0.0,clear sky
637,San Juan,AR,2022-01-04 03:40:34,-31.5375,-68.5364,85.86,22,0,8.72,clear sky
638,Koroni,GR,2022-01-04 03:40:35,36.8,21.95,51.51,77,48,6.78,scattered clouds
639,Ulaangom,MN,2022-01-04 03:40:35,49.9811,92.0667,-13.27,94,97,0.22,overcast clouds
640,Sandnessjoen,NO,2022-01-04 03:40:35,66.0217,12.6316,31.98,68,100,7.0,overcast clouds
641,Hammerfest,NO,2022-01-04 03:40:36,70.6634,23.6821,16.25,79,75,11.5,broken clouds
642,Kolokani,ML,2022-01-04 03:40:36,13.5728,-8.0339,62.42,26,10,9.86,clear sky
643,Oksfjord,NO,2022-01-04 03:40:36,70.2396,22.3479,16.72,86,100,14.05,overcast clouds
644,Garden City,US,2022-01-04 03:40:36,42.3256,-83.331,26.42,83,20,8.05,few clouds
645,Cabedelo,BR,2022-01-04 03:40:37,-6.9811,-34.8339,81.27,75,73,11.36,broken clouds
646,Nueve De Julio,AR,2022-01-04 03:38:21,-35.4444,-60.8831,72.03,74,100,10.09,overcast clouds
647,San Carlos De Bariloche,AR,2022-01-04 03:39:19,-41.1456,-71.3082,53.35,50,40,25.32,scattered clouds
648,Channel-Port Aux Basques,CA,2022-01-04 03:40:37,47.5702,-59.1367,22.89,67,100,12.77,overcast clouds
649,Teyateyaneng,LS,2022-01-04 03:40:37,-29.1472,27.7489,61.18,57,97,5.37,overcast clouds
650,Saryozek,KZ,2022-01-04 03:40:38,44.3583,77.9753,39.72,37,100,2.15,overcast clouds
651,Orlik,RU,2022-01-04 03:40:38,52.5178,99.825,1.44,92,70,2.04,broken clouds
652,Bloomingdale,US,2022-01-04 03:36:57,27.8936,-82.2404,55.85,84,1,1.99,clear sky
653,Khilok,RU,2022-01-04 03:40:38,51.3674,110.4676,12.07,66,98,3.87,overcast clouds
654,Skjervoy,NO,2022-01-04 03:40:39,70.0311,20.9714,21.16,72,100,22.86,overcast clouds
655,Prado,BR,2022-01-04 03:36:29,-17.3411,-39.2208,73.99,92,91,6.33,overcast clouds
656,Iracoubo,GF,2022-01-04 03:40:39,5.4802,-53.2011,76.64,81,10,11.74,clear sky
657,Aksu,CN,2022-01-04 03:40:39,41.1231,80.2644,26.26,44,100,2.06,overcast clouds
658,Fare,PF,2022-01-04 03:40:40,-16.7,-151.0167,79.81,78,95,9.33,light rain
659,Yuli,NG,2022-01-04 03:40:40,9.6989,10.2744,62.89,43,91,6.44,overcast clouds
660,Sechura,PE,2022-01-04 03:40:40,-5.5569,-80.8222,70.59,76,97,11.52,overcast clouds
661,Labuhan,ID,2022-01-04 03:40:40,-6.8844,112.2051,84.45,67,100,5.1,overcast clouds
662,Seoul,KR,2022-01-04 03:38:18,37.5683,126.9778,34.21,37,0,5.75,clear sky
663,El Alto,PE,2022-01-04 03:40:41,-4.2714,-81.2147,68.25,78,95,11.54,overcast clouds
664,Trapani,IT,2022-01-04 03:40:41,37.8333,12.6667,54.34,88,90,6.91,overcast clouds
665,Kidal,ML,2022-01-04 03:40:41,18.4411,1.4078,58.51,32,0,10.04,clear sky
666,Luwuk,ID,2022-01-04 03:40:42,-0.9516,122.7875,84.63,74,100,0.13,overcast clouds
